,tb,rbi,sb,sh,sf,ibb,WPA,avg,obp,slg,ops,power_barrel,contact_barrel,clutch_barrel,xh,babib,pitch/pa,cq,b/k,IsoP,IsoD,hr%,kk%,bb%,xh/h,ueqr,wOBA,obp_label,slg_label,ops_label,ops_mean,avg_mean,obp_mean,slg_mean,power_barrel_mean,contact_barrel_mean,clutch_barrel_mean
1853,0.259,0.074,0.012,0.0,0.0,0.0,-0.006,0.215,0.253,0.266,0.519,0.074,0.074,0.012,0.049,0.304,4.07,0.264,0.087,0.05100000000000002,0.038000000000000006,0.0,0.284,0.025,0.235,0.535,0.242,0.09090909090909091,0.0,0.09090909090909091,0.7393,0.2617,0.30755,0.43174999999999997,0.07335,0.06555000000000001,0.03115000000000001
1854,0.438,0.062,0.021,0.0,0.01,0.0,0.004,0.329,0.402,0.494,0.896,0.135,0.115,0.01,0.115,0.36,3.78,0.355,1.0,0.16499999999999998,0.07300000000000001,0.01,0.104,0.104,0.393,0.905,0.395,0.42105263157894735,0.7647058823529411,1.1857585139318885,0.8757105263157897,0.3192105263157895,0.38850000000000007,0.4872105263157895,0.09431578947368421,0.09926315789473683,0.011842105263157899
1855,0.442,0.192,0.0,0.0,0.019,0.019,0.005,0.3,0.453,0.575,1.028,0.154,0.019,0.038,0.096,0.3,4.1,0.403,1.375,0.27499999999999997,0.15300000000000002,0.058,0.154,0.212,0.417,1.009,0.457,0.4772727272727273,0.7575757575757576,1.2348484848484849,1.0051818181818182,0.2990606060606061,0.41345454545454546,0.5917272727272725,0.13290909090909098,0.0742121212121212,0.06515151515151515
1856,0.44,0.14,0.01,0.0,0.01,0.0,0.001,0.307,0.38,0.5,0.88,0.12,0.09,0.04,0.11,0.316,4.17,0.342,1.1,0.193,0.07300000000000001,0.03,0.1,0.11,0.407,0.882,0.381,0.4,0.4,0.8,0.866625,0.306375,0.3817916666666666,0.4848333333333334,0.09670833333333334,0.09050000000000002,0.029708333333333347
1857,0.279,0.093,0.035,0.023,0.023,0.0,-0.004,0.253,0.291,0.304,0.595,0.035,0.105,0.0,0.047,0.282,3.55,0.249,0.5,0.05099999999999999,0.03799999999999998,0.0,0.116,0.058,0.2,0.652,0.267,0.358974358974359,0.29411764705882354,0.6530920060331825,0.7375862068965517,0.3000344827586207,0.3626551724137931,0.3749310344827586,0.028482758620689667,0.10462068965517243,0.0
1858,0.28,0.093,0.027,0.0,0.027,0.0,-0.009,0.271,0.346,0.3,0.6459999999999999,0.0,0.147,0.0,0.027,0.271,3.64,0.232,1.5,0.02899999999999997,0.07499999999999996,0.0,0.027,0.04,0.105,0.688,0.326,0.4074074074074074,0.4583333333333333,0.8657407407407407,0.876547619047619,0.343142857142857,0.4037619047619047,0.4727857142857144,0.030690476190476188,0.11759523809523807,0.0
1859,0.253,0.107,0.0,0.0,0.013,0.0,-0.003,0.206,0.276,0.279,0.555,0.04,0.107,0.027,0.04,0.241,3.77,0.235,0.429,0.07300000000000004,0.07000000000000003,0.013,0.187,0.08,0.214,0.586,0.259,0.38095238095238093,0.5,0.8809523809523809,0.7710731707317072,0.25121951219512195,0.34485365853658545,0.4262195121951219,0.09446341463414634,0.08575609756097563,0.033439024390243904
1860,0.212,0.076,0.015,0.015,0.0,0.0,-0.0,0.211,0.348,0.246,0.594,0.03,0.106,0.0,0.03,0.245,4.35,0.208,1.125,0.035,0.13699999999999998,0.0,0.121,0.136,0.167,0.646,0.306,0.2916666666666667,0.2608695652173913,0.552536231884058,0.48487500000000006,0.1965,0.2720625000000001,0.2128125,0.0380625,0.11099999999999999,0.0
1861,0.426,0.079,0.02,0.0,0.0,0.0,0.0,0.337,0.356,0.439,0.7949999999999999,0.05,0.129,0.01,0.089,0.398,3.72,0.354,0.2,0.10199999999999998,0.01899999999999996,0.0,0.149,0.03,0.273,0.788,0.349,0.4,0.391304347826087,0.791304347826087,0.7148437500000002,0.29699999999999993,0.3243125,0.39053125000000005,0.03903125000000002,0.08615624999999998,0.006375
1862,0.31,0.095,0.0,0.0,0.0,0.0,0.004,0.288,0.388,0.346,0.734,0.043,0.147,0.009,0.034,0.341,4.14,0.3,0.667,0.057999999999999996,0.10000000000000003,0.009,0.155,0.103,0.133,0.756,0.357,0.47619047619047616,0.47058823529411764,0.9467787114845938,0.8100789473684212,0.2702105263157895,0.3677631578947369,0.4423157894736842,0.08492105263157894,0.09655263157894736,0.03034210526315789
1863,0.682,0.227,0.011,0.0,0.0,0.0,0.009,0.305,0.36,0.732,1.092,0.17,0.045,0.102,0.159,0.3,3.74,0.508,0.273,0.427,0.05499999999999999,0.114,0.25,0.068,0.56,1.078,0.452,0.18181818181818182,0.1,0.28181818181818186,0.9355000000000001,0.3070416666666666,0.355,0.5804999999999999,0.11920833333333332,0.06566666666666666,0.04691666666666667
1864,0.358,0.095,0.042,0.0,0.021,0.0,-0.001,0.294,0.347,0.4,0.747,0.042,0.095,0.0,0.074,0.312,3.83,0.291,1.143,0.10600000000000004,0.05299999999999999,0.0,0.074,0.084,0.28,0.798,0.329,0.41935483870967744,0.5555555555555556,0.9749103942652331,0.7736857142857144,0.31908571428571436,0.37854285714285724,0.395142857142857,0.0270857142857143,0.13951428571428573,0.0014285714285714286
1865,0.455,0.216,0.0,0.0,0.011,0.0,0.012,0.288,0.404,0.548,0.9520000000000001,0.114,0.102,0.023,0.102,0.32,3.97,0.417,0.737,0.26000000000000006,0.11600000000000005,0.057,0.216,0.159,0.429,0.939,0.413,0.4090909090909091,0.4864864864864865,0.8955773955773956,0.8778888888888889,0.27444444444444444,0.38455555555555554,0.4933333333333334,0.08866666666666666,0.10222222222222221,0.02233333333333333
1866,0.319,0.069,0.0,0.0,0.0,0.0,-0.008,0.221,0.264,0.338,0.6020000000000001,0.083,0.069,0.0,0.069,0.264,3.57,0.267,0.286,0.11700000000000002,0.04300000000000001,0.014,0.194,0.056,0.333,0.611,0.265,0.2727272727272727,0.3870967741935484,0.6598240469208211,0.7604871794871794,0.2834102564102564,0.34099999999999997,0.41948717948717945,0.07479487179487179,0.09351282051282053,0.01676923076923078
1867,0.339,0.119,0.0,0.0,0.0,0.017,0.001,0.296,0.377,0.37,0.747,0.034,0.102,0.0,0.034,0.326,3.75,0.298,0.714,0.07400000000000001,0.08100000000000002,0.017,0.119,0.085,0.125,0.754,0.36,0.3870967741935484,0.5862068965517241,0.9733036707452725,0.9830000000000001,0.34419512195121943,0.4265121951219514,0.5564878048780487,0.09029268292682929,0.11339024390243907,0.024341463414634154
1868,0.276,0.069,0.057,0.034,0.0,0.0,-0.002,0.213,0.33,0.32,0.65,0.011,0.149,0.0,0.046,0.242,4.09,0.241,1.0,0.10700000000000001,0.11700000000000002,0.011,0.138,0.138,0.25,0.714,0.305,0.2631578947368421,0.06666666666666667,0.32982456140350874,0.7707272727272726,0.3004772727272727,0.36395454545454553,0.4067727272727272,0.03388636363636363,0.1375227272727273,0.0008181818181818182
1869,0.57,0.178,0.009,0.0,0.0,0.0,0.013,0.384,0.44,0.616,1.056,0.112,0.084,0.047,0.131,0.467,3.94,0.478,0.381,0.23199999999999998,0.055999999999999994,0.028,0.196,0.075,0.368,1.05,0.461,0.3548387096774194,0.6551724137931034,1.0100111234705227,0.9877317073170728,0.3292926829268292,0.39046341463414624,0.597268292682927,0.11812195121951215,0.06897560975609755,0.038414634146341456
1870,0.52,0.12,0.0,0.0,0.0,0.0,0.009,0.442,0.52,0.605,1.125,0.12,0.08,0.02,0.14,0.594,4.52,0.541,0.636,0.16299999999999998,0.07800000000000001,0.0,0.22,0.14,0.368,1.088,0.49,0.4482758620689655,0.36363636363636365,0.8119122257053292,0.937575,0.34089999999999987,0.41332500000000005,0.52425,0.10040000000000002,0.08637500000000001,0.033850000000000005
1871,0.175,0.025,0.0,0.0,0.0,0.0,-0.009,0.143,0.25,0.2,0.45,0.075,0.025,0.0,0.05,0.185,3.92,0.17,0.625,0.05700000000000002,0.10700000000000001,0.0,0.2,0.125,0.4,0.476,0.219,0.5714285714285714,0.9444444444444444,1.5158730158730158,0.7373157894736843,0.24894736842105267,0.31321052631578944,0.4241052631578947,0.06989473684210527,0.08084210526315791,0.010473684210526316
1872,0.37,0.13,0.074,0.019,0.0,0.0,0.007,0.269,0.296,0.385,0.681,0.019,0.074,0.0,0.074,0.295,3.69,0.289,0.286,0.11599999999999999,0.02699999999999997,0.019,0.13,0.037,0.286,0.746,0.298,0.25,0.26666666666666666,0.5166666666666666,0.7364444444444446,0.3068333333333333,0.33372222222222225,0.40272222222222215,0.02477777777777778,0.10411111111111111,0.0
1873,0.36,0.088,0.026,0.0,0.009,0.0,0.0,0.286,0.333,0.39,0.7230000000000001,0.061,0.14,0.018,0.061,0.322,3.5,0.303,0.533,0.10400000000000004,0.04700000000000004,0.009,0.132,0.07,0.233,0.756,0.32,0.42105263157894735,0.7777777777777778,1.198830409356725,0.8696060606060606,0.33312121212121215,0.4016060606060606,0.4679999999999999,0.08733333333333329,0.13484848484848486,0.01696969696969698
1874,0.373,0.12,0.013,0.0,0.013,0.0,-0.001,0.271,0.316,0.4,0.716,0.053,0.147,0.0,0.08,0.277,4.28,0.275,0.8,0.129,0.044999999999999984,0.013,0.067,0.053,0.316,0.722,0.317,0.3333333333333333,0.3235294117647059,0.6568627450980392,0.7299142857142861,0.28168571428571426,0.3547428571428571,0.3751714285714286,0.03248571428571429,0.1085142857142857,0.0006571428571428571
1875,0.294,0.082,0.0,0.0,0.0,0.012,-0.008,0.237,0.318,0.329,0.647,0.059,0.141,0.0,0.071,0.29,3.49,0.266,0.643,0.09200000000000003,0.08100000000000002,0.0,0.165,0.106,0.333,0.659,0.298,0.23529411764705882,0.3333333333333333,0.5686274509803921,0.7517222222222223,0.2764444444444444,0.32599999999999996,0.42572222222222217,0.06038888888888889,0.10955555555555557,0.011444444444444448
1876,0.194,0.111,0.014,0.028,0.028,0.014,-0.004,0.175,0.27,0.222,0.492,0.056,0.139,0.0,0.042,0.208,4.06,0.19,0.583,0.047000000000000014,0.09500000000000003,0.0,0.167,0.097,0.273,0.565,0.246,0.4,0.5833333333333334,0.9833333333333334,0.7417750000000002,0.26725,0.3592749999999999,0.38249999999999995,0.037825000000000004,0.13369999999999999,0.00205
1877,0.341,0.165,0.0,0.0,0.066,0.0,0.007,0.299,0.341,0.403,0.744,0.066,0.066,0.0,0.066,0.306,4.02,0.31,0.8,0.10400000000000004,0.04200000000000004,0.011,0.11,0.088,0.261,0.791,0.321,0.18181818181818182,0.25806451612903225,0.4398826979472141,0.8554285714285715,0.31573809523809526,0.38302380952380943,0.47240476190476194,0.08797619047619047,0.09604761904761905,0.010642857142857147
1878,0.5,0.107,0.018,0.0,0.0,0.0,0.008,0.291,0.304,0.509,0.813,0.071,0.071,0.0,0.125,0.385,3.93,0.41,0.067,0.21800000000000003,0.013000000000000012,0.018,0.268,0.018,0.438,0.81,0.342,0.25,0.26666666666666666,0.5166666666666666,0.758888888888889,0.2891111111111111,0.30088888888888893,0.45799999999999996,0.060666666666666674,0.08344444444444443,0.0
1879,0.477,0.233,0.0,0.0,0.035,0.023,0.007,0.293,0.364,0.547,0.911,0.105,0.058,0.023,0.128,0.261,3.79,0.333,1.6,0.25400000000000006,0.07100000000000001,0.047,0.058,0.093,0.5,0.909,0.4,0.23076923076923078,0.38461538461538464,0.6153846153846154,0.9924146341463415,0.3436829268292683,0.4082439024390245,0.584170731707317,0.10790243902439026,0.09595121951219515,0.02892682926829269
1880,0.281,0.079,0.0,0.0,0.022,0.0,-0.001,0.263,0.322,0.312,0.634,0.0,0.135,0.0,0.045,0.3,3.48,0.265,0.583,0.04899999999999999,0.059,0.0,0.135,0.079,0.19,0.667,0.293,0.15384615384615385,0.16666666666666666,0.3205128205128205,0.6207333333333336,0.24835555555555555,0.30437777777777786,0.31635555555555556,0.0024888888888888886,0.1274666666666667,0.0
1881,0.265,0.078,0.039,0.02,0.02,0.0,0.0,0.293,0.356,0.293,0.649,0.01,0.118,0.0,0.0,0.325,3.69,0.267,0.727,0.0,0.063,0.0,0.108,0.078,0.0,0.699,0.309,0.3125,0.3225806451612903,0.6350806451612903,0.7192000000000002,0.3178000000000001,0.3767333333333333,0.3424666666666667,0.0154,0.1378,0.0
1882,0.508,0.203,0.0,0.034,0.0,0.0,0.011,0.315,0.383,0.556,0.9390000000000001,0.085,0.153,0.017,0.085,0.333,4.02,0.407,0.455,0.24100000000000005,0.068,0.068,0.186,0.085,0.294,0.935,0.41,0.34782608695652173,0.4,0.7478260869565218,0.9332500000000001,0.2939285714285714,0.3601071428571429,0.573142857142857,0.09899999999999999,0.084,0.03000000000000001
1883,0.333,0.065,0.054,0.032,0.0,0.0,-0.0,0.289,0.319,0.344,0.663,0.032,0.065,0.0,0.054,0.351,3.91,0.301,0.188,0.05499999999999999,0.030000000000000027,0.0,0.172,0.032,0.192,0.714,0.301,0.4482758620689655,0.5,0.9482758620689655,0.6532857142857144,0.2521428571428571,0.2876666666666667,0.3656190476190477,0.01964285714285715,0.10488095238095241,0.0
1884,0.337,0.146,0.0,0.0,0.011,0.011,0.002,0.217,0.283,0.361,0.6439999999999999,0.056,0.056,0.0,0.09,0.219,3.46,0.243,0.556,0.144,0.06599999999999998,0.022,0.101,0.056,0.444,0.658,0.298,0.2631578947368421,0.2631578947368421,0.5263157894736842,0.6236285714285715,0.22805714285714287,0.3057714285714286,0.31785714285714284,0.05165714285714286,0.08751428571428573,0.0010571428571428572
1885,0.408,0.146,0.0,0.0,0.01,0.0,0.005,0.318,0.413,0.477,0.8899999999999999,0.029,0.068,0.0,0.117,0.351,4.03,0.345,1.273,0.15899999999999997,0.09499999999999997,0.01,0.107,0.136,0.429,0.899,0.396,0.2222222222222222,0.24242424242424243,0.46464646464646464,0.7741724137931034,0.251448275862069,0.3502758620689655,0.4238965517241379,0.05086206896551724,0.0653103448275862,0.017448275862068964
1886,0.288,0.203,0.017,0.0,0.0,0.017,0.009,0.239,0.407,0.37,0.7769999999999999,0.068,0.051,0.017,0.034,0.265,3.9,0.294,1.3,0.131,0.16799999999999998,0.034,0.169,0.22,0.182,0.782,0.368,0.42857142857142855,0.5172413793103449,0.9458128078817734,0.8197073170731707,0.2764146341463415,0.3582682926829268,0.4614390243902438,0.06397560975609756,0.0772439024390244,0.015243902439024395
1887,0.384,0.096,0.041,0.0,0.0,0.0,0.001,0.338,0.382,0.394,0.776,0.014,0.123,0.0,0.027,0.365,3.56,0.319,0.286,0.055999999999999994,0.043999999999999984,0.014,0.096,0.027,0.083,0.78,0.365,0.35,0.4117647058823529,0.7617647058823529,0.7507692307692307,0.2885384615384615,0.3494615384615385,0.4013076923076924,0.03200000000000001,0.09523076923076923,0.0
1888,0.259,0.024,0.0,0.0,0.0,0.0,-0.01,0.247,0.315,0.272,0.587,0.035,0.106,0.0,0.024,0.282,4.14,0.234,0.4,0.025000000000000022,0.068,0.0,0.118,0.047,0.1,0.607,0.289,0.3870967741935484,0.24,0.6270967741935484,0.6788421052631577,0.2733157894736842,0.3336052631578946,0.3452368421052632,0.029157894736842094,0.13084210526315787,0.002921052631578947
1889,0.32,0.18,0.04,0.0,0.0,0.0,0.006,0.273,0.36,0.364,0.724,0.06,0.14,0.02,0.04,0.393,4.28,0.372,0.4,0.09099999999999997,0.08699999999999997,0.02,0.3,0.12,0.167,0.769,0.33,0.4230769230769231,0.68,1.103076923076923,0.64825,0.26175000000000004,0.34325,0.305,0.0505,0.15075,0.021500000000000002
1890,0.33,0.126,0.0,0.01,0.0,0.0,-0.005,0.22,0.311,0.374,0.685,0.078,0.068,0.01,0.078,0.283,4.0,0.321,0.429,0.154,0.091,0.029,0.272,0.117,0.4,0.695,0.306,0.34782608695652173,0.35,0.6978260869565217,0.6764444444444444,0.24627777777777782,0.33488888888888885,0.34155555555555556,0.062055555555555544,0.09444444444444446,0.004944444444444443
1891,0.277,0.06,0.036,0.0,0.024,0.0,-0.004,0.306,0.373,0.319,0.692,0.0,0.108,0.0,0.012,0.328,3.88,0.275,1.286,0.013000000000000012,0.067,0.0,0.084,0.108,0.045,0.747,0.321,0.29411764705882354,0.34375,0.6378676470588236,0.7288333333333331,0.2942222222222222,0.36383333333333334,0.365,0.015861111111111114,0.08186111111111113,0.0
1892,0.553,0.212,0.0,0.0,0.0,0.0,0.007,0.316,0.365,0.595,0.96,0.141,0.106,0.047,0.153,0.339,3.62,0.403,0.462,0.27899999999999997,0.04899999999999999,0.047,0.153,0.071,0.52,0.953,0.405,0.4074074074074074,0.72,1.1274074074074074,0.9438636363636362,0.31206818181818174,0.38834090909090907,0.5555227272727273,0.12113636363636364,0.07988636363636363,0.03590909090909089
1893,0.312,0.078,0.0,0.0,0.0,0.0,-0.003,0.237,0.297,0.339,0.636,0.031,0.109,0.016,0.062,0.271,4.05,0.265,0.5,0.10200000000000004,0.06,0.016,0.156,0.078,0.286,0.648,0.285,0.2,0.4,0.6000000000000001,0.8918888888888888,0.3144444444444445,0.37000000000000005,0.5218888888888888,0.038777777777777786,0.11588888888888887,0.012555555555555556
1894,0.41,0.133,0.019,0.0,0.019,0.0,0.0,0.32,0.387,0.443,0.8300000000000001,0.076,0.152,0.01,0.076,0.349,3.92,0.342,0.429,0.123,0.067,0.019,0.133,0.057,0.258,0.858,0.389,0.1724137931034483,0.12,0.2924137931034483,0.9852820512820514,0.30874358974358973,0.4141538461538461,0.5711282051282052,0.10933333333333341,0.08271794871794871,0.030923076923076935
1895,0.358,0.189,0.0,0.0,0.028,0.0,0.005,0.323,0.358,0.396,0.754,0.094,0.113,0.0,0.047,0.375,3.7,0.345,0.389,0.07300000000000001,0.034999999999999976,0.009,0.17,0.066,0.161,0.778,0.333,0.42105263157894735,0.3125,0.7335526315789473,0.7093125,0.28231249999999997,0.3530625,0.35625,0.060499999999999984,0.10356250000000002,0.0
1896,0.262,0.107,0.0,0.0,0.039,0.0,-0.003,0.267,0.32,0.3,0.62,0.029,0.107,0.0,0.029,0.282,3.2,0.248,1.0,0.032999999999999974,0.05299999999999999,0.0,0.087,0.087,0.125,0.665,0.283,0.4074074074074074,0.375,0.7824074074074074,0.8756562499999999,0.33396875,0.39993749999999995,0.47571874999999997,0.05750000000000001,0.14140624999999998,0.009531250000000002
1897,0.34,0.043,0.021,0.0,0.0,0.0,0.003,0.349,0.429,0.372,0.8009999999999999,0.0,0.255,0.0,0.021,0.405,3.81,0.332,0.667,0.02300000000000002,0.08000000000000002,0.0,0.128,0.085,0.067,0.83,0.388,0.25,0.2222222222222222,0.4722222222222222,0.6672499999999999,0.25415,0.31265000000000004,0.3546000000000001,0.051449999999999996,0.10034999999999998,0.0
1898,0.383,0.183,0.0,0.0,0.025,0.0,0.005,0.301,0.38,0.447,0.827,0.042,0.117,0.008,0.058,0.29,3.97,0.312,1.556,0.14600000000000002,0.07900000000000001,0.033,0.075,0.117,0.226,0.847,0.366,0.40625,0.6428571428571429,1.0491071428571428,0.7515609756097559,0.2650975609756097,0.34326829268292675,0.4082926829268293,0.06809756097560977,0.08863414634146344,0.009731707317073176
1899,0.212,0.077,0.058,0.01,0.0,0.0,-0.002,0.202,0.248,0.222,0.47,0.01,0.106,0.0,0.01,0.25,3.84,0.208,0.263,0.01999999999999999,0.045999999999999985,0.0,0.183,0.048,0.05,0.54,0.221,0.2619047619047619,0.2682926829268293,0.5301974448315911,0.5840937500000001,0.24174999999999996,0.29434374999999996,0.28974999999999995,0.009343750000000001,0.10703125,0.0
1900,0.344,0.082,0.025,0.0,0.008,0.0,0.003,0.263,0.303,0.368,0.671,0.025,0.09,0.0,0.074,0.291,4.0,0.271,0.583,0.10499999999999998,0.03999999999999998,0.0,0.098,0.057,0.3,0.698,0.296,0.35294117647058826,0.4666666666666667,0.8196078431372549,0.8107,0.30995,0.38054999999999994,0.4301500000000001,0.037850000000000016,0.1068,0.00165
1901,0.411,0.095,0.032,0.0,0.011,0.0,0.001,0.337,0.402,0.453,0.855,0.042,0.074,0.0,0.095,0.408,3.74,0.374,0.5,0.11599999999999999,0.065,0.0,0.168,0.084,0.31,0.868,0.387,0.26666666666666666,0.38461538461538464,0.6512820512820513,0.9485714285714286,0.34085714285714286,0.41314285714285715,0.5354285714285714,0.05528571428571428,0.07585714285714286,0.017285714285714286
1902,0.343,0.119,0.03,0.0,0.015,0.0,-0.005,0.277,0.284,0.354,0.6379999999999999,0.104,0.104,0.015,0.075,0.346,3.94,0.312,0.071,0.07699999999999996,0.006999999999999951,0.0,0.209,0.015,0.278,0.655,0.278,0.25,0.18181818181818182,0.4318181818181818,0.74971875,0.2811875,0.33693750000000006,0.41278125000000004,0.06178125000000001,0.10115625000000003,0.007031250000000001
1903,0.333,0.123,0.012,0.0,0.0,0.0,0.005,0.306,0.412,0.375,0.7869999999999999,0.049,0.136,0.0,0.037,0.339,4.46,0.303,1.0,0.069,0.10599999999999998,0.012,0.111,0.111,0.136,0.795,0.383,0.5,0.4,0.9,0.7586052631578947,0.2975526315789474,0.3784473684210527,0.38015789473684225,0.049526315789473675,0.09760526315789474,0.0020789473684210526
1904,0.44,0.16,0.0,0.0,0.027,0.0,0.001,0.275,0.35,0.478,0.828,0.08,0.08,0.027,0.08,0.263,4.05,0.329,0.4,0.20299999999999996,0.07499999999999996,0.053,0.133,0.053,0.316,0.844,0.381,0.3,0.631578947368421,0.9315789473684211,0.8485681818181816,0.2959090909090908,0.34600000000000003,0.5025681818181817,0.09122727272727273,0.10772727272727273,0.03652272727272725
1905,0.495,0.215,0.019,0.0,0.028,0.009,0.006,0.302,0.364,0.552,0.916,0.093,0.065,0.0,0.093,0.262,3.67,0.345,1.0,0.25000000000000006,0.062,0.065,0.075,0.075,0.345,0.92,0.401,0.2413793103448276,0.48148148148148145,0.722860791826309,0.8598809523809524,0.30285714285714294,0.3709047619047619,0.48897619047619045,0.08088095238095239,0.08690476190476189,0.015357142857142863
1906,0.222,0.069,0.0,0.042,0.028,0.0,-0.007,0.246,0.333,0.262,0.595,0.028,0.153,0.0,0.014,0.294,3.82,0.251,0.75,0.016000000000000014,0.08700000000000002,0.0,0.167,0.125,0.067,0.66,0.282,0.5238095238095238,0.7894736842105263,1.3132832080200503,0.6834651162790698,0.25160465116279074,0.31851162790697685,0.364953488372093,0.05804651162790696,0.10753488372093023,0.00904651162790698
1907,0.352,0.102,0.057,0.0,0.0,0.0,0.006,0.276,0.382,0.408,0.79,0.011,0.125,0.0,0.08,0.299,4.22,0.291,1.5,0.13199999999999995,0.10599999999999998,0.011,0.091,0.136,0.333,0.806,0.36,0.15384615384615385,0.19230769230769232,0.34615384615384615,0.6704324324324326,0.27016216216216216,0.343054054054054,0.3273783783783783,0.01186486486486487,0.11429729729729732,0.0
1908,0.349,0.12,0.024,0.012,0.0,0.0,0.003,0.333,0.398,0.387,0.785,0.036,0.145,0.0,0.024,0.381,4.08,0.331,0.727,0.05399999999999999,0.065,0.012,0.133,0.096,0.08,0.805,0.357,0.3870967741935484,0.4482758620689655,0.8353726362625139,0.8212631578947369,0.3155526315789473,0.3828684210526315,0.4383947368421052,0.06652631578947367,0.10099999999999998,0.007526315789473685
1909,0.333,0.078,0.059,0.0,0.02,0.0,0.009,0.302,0.392,0.395,0.787,0.02,0.137,0.0,0.039,0.342,3.98,0.314,1.167,0.09300000000000003,0.09000000000000002,0.0,0.118,0.137,0.154,0.852,0.354,0.4473684210526316,0.45454545454545453,0.9019138755980861,0.7351666666666666,0.28150000000000003,0.33123809523809516,0.40392857142857136,0.04278571428571428,0.10492857142857147,0.007333333333333335
1910,0.836,0.247,0.014,0.0,0.0,0.014,0.012,0.409,0.473,0.924,1.397,0.233,0.082,0.11,0.192,0.37,3.88,0.568,0.7,0.5150000000000001,0.064,0.137,0.137,0.096,0.519,1.347,0.583,0.3829787234042553,0.38461538461538464,0.76759410801964,0.9794999999999999,0.30542857142857144,0.3773571428571429,0.6021428571428571,0.15242857142857144,0.07142857142857142,0.06214285714285713
1911,0.404,0.106,0.0,0.0,0.0,0.011,0.009,0.329,0.469,0.5,0.969,0.117,0.128,0.043,0.085,0.383,4.09,0.385,1.286,0.17099999999999999,0.13999999999999996,0.021,0.149,0.191,0.32,0.964,0.445,0.47058823529411764,0.5517241379310345,1.022312373225152,0.9819047619047618,0.3269285714285714,0.414595238095238,0.5673095238095238,0.12857142857142856,0.10261904761904768,0.0413095238095238
